correctTag,targetWord,orderingId,sessionId,draggedTag,serie
Verbo,esquecido,28,nAF45HKVn3,Substantivo,6-ensino-fundamental
Verbo,ganhado,10,EIMbd2n8Al,Pronome,6-ensino-fundamental
Artigo,os,38,BCabI356eF,Substantivo,6-ensino-fundamental
Advérbio,realmente,5,QZnBYoK4La,Verbo,6-ensino-fundamental
Verbo,ganhado,11,EIMbd2n8Al,Conjunção Subordinativa,6-ensino-fundamental
Substantivo,relógio,3,AsXzQly7kO,Advérbio,6-ensino-fundamental
Advérbio,nunca,6,QZnBYoK4La,Verbo,6-ensino-fundamental
Substantivo,relógio,4,AsXzQly7kO,Substantivo,6-ensino-fundamental
Verbo,ganhado,12,EIMbd2n8Al,Interjeição,6-ensino-fundamental
Verbo,faz,7,QZnBYoK4La,Verbo,6-ensino-fundamental
Verbo,tentou,5,gzoA3IZOzc,Adjetivo,6-ensino-fundamental
Artigo,os,39,BCabI356eF,Conjunção Subordinativa,6-ensino-fundamental
Verbo,ganhado,13,EIMbd2n8Al,Verbo,6-ensino-fundamental
Pronome,nada,8,QZnBYoK4La,Substantivo,6-ensino-fundamental
Preposição+Artigo,ao,29,nAF45HKVn3,Conjunção Subordinativa,6-ensino-fundamental
Preposição,sem,9,QZnBYoK4La,Substantivo,6-ensino-fundamental
Verbo,tentou,6,gzoA3IZOzc,Conjunção Subordinativa,6-ensino-fundamental
Verbo Auxiliar,tenha,14,EIMbd2n8Al,Verbo,6-ensino-fundamental
Artigo,os,40,BCabI356eF,Artigo,6-ensino-fundamental
Verbo,parou,5,AsXzQly7kO,Verbo,6-ensino-fundamental
Substantivo,motivo,10,QZnBYoK4La,Substantivo,6-ensino-fundamental
Verbo,tentou,7,gzoA3IZOzc,Preposição+Artigo,6-ensino-fundamental
Pronome,você,15,EIMbd2n8Al,Verbo,6-ensino-fundamental
Verbo,esquecido,30,nAF45HKVn3,Preposição+Artigo,6-ensino-fundamental
Advérbio,ontem,6,AsXzQly7kO,Pontuação,6-ensino-fundamental
Verbo,tentou,8,gzoA3IZOzc,Advérbio,6-ensino-fundamental
Conjunção Subordinativa,que,16,EIMbd2n8Al,Verbo,6-ensino-fundamental
Verbo,convencer,41,BCabI356eF,Preposição,6-ensino-fundamental
Verbo,diz,11,QZnBYoK4La,Pronome,6-ensino-fundamental
Advérbio,ontem,7,AsXzQly7kO,Advérbio,6-ensino-fundamental
Verbo,acredito,17,EIMbd2n8Al,Verbo,6-ensino-fundamental
Verbo,diz,12,QZnBYoK4La,Advérbio,6-ensino-fundamental
Verbo,convencer,42,BCabI356eF,Advérbio,6-ensino-fundamental
Pontuação,.,8,AsXzQly7kO,Pontuação,6-ensino-fundamental
Verbo,diz,13,QZnBYoK4La,Preposição,6-ensino-fundamental
Verbo,convencer,43,BCabI356eF,Verbo,6-ensino-fundamental
Verbo,diz,14,QZnBYoK4La,Verbo de Ligação,6-ensino-fundamental
Preposição,até,9,gzoA3IZOzc,Pronome,6-ensino-fundamental
Verbo,conseguia,44,BCabI356eF,Conjunção Subordinativa,6-ensino-fundamental
Verbo,diz,15,QZnBYoK4La,Advérbio,6-ensino-fundamental
Interjeição,Ah,18,EIMbd2n8Al,Interjeição,6-ensino-fundamental
Verbo,conseguia,45,BCabI356eF,Preposição,6-ensino-fundamental
Verbo,diz,16,QZnBYoK4La,Pronome,6-ensino-fundamental
Advérbio,enfim,31,nAF45HKVn3,Substantivo,6-ensino-fundamental
Pronome,ele,10,gzoA3IZOzc,Preposição,6-ensino-fundamental
Advérbio,não,19,EIMbd2n8Al,Pronome,6-ensino-fundamental
Verbo,conseguia,46,BCabI356eF,Advérbio,6-ensino-fundamental
Verbo,diz,17,QZnBYoK4La,Substantivo,6-ensino-fundamental
Verbo,conseguia,47,BCabI356eF,Substantivo,6-ensino-fundamental
Nome Próprio,João,0,cQW0v78Dz3,Nome Próprio,6-ensino-fundamental
Verbo,diz,18,QZnBYoK4La,Pronome,6-ensino-fundamental
Advérbio,não,20,EIMbd2n8Al,Conjunção Subordinativa,6-ensino-fundamental
Verbo,conseguia,48,BCabI356eF,Conjunção Subordinativa,6-ensino-fundamental
Verbo,diz,19,QZnBYoK4La,Preposição+Artigo,6-ensino-fundamental
Advérbio,não,21,EIMbd2n8Al,Verbo Auxiliar,6-ensino-fundamental
Advérbio,sempre,1,cQW0v78Dz3,Advérbio,6-ensino-fundamental
Verbo,conseguia,49,BCabI356eF,Advérbio,6-ensino-fundamental
Verbo,conseguia,50,BCabI356eF,Verbo,6-ensino-fundamental
Advérbio,não,22,EIMbd2n8Al,Advérbio,6-ensino-fundamental
Verbo,diz,20,QZnBYoK4La,Pronome,6-ensino-fundamental
Verbo,estuda,2,cQW0v78Dz3,Substantivo,6-ensino-fundamental
Pronome,você,23,EIMbd2n8Al,Conjunção Subordinativa,6-ensino-fundamental
Pronome,ele,11,gzoA3IZOzc,Conjunção Coordenativa,6-ensino-fundamental
Substantivo,destino,32,nAF45HKVn3,Advérbio,6-ensino-fundamental
Preposição,Por,51,BCabI356eF,Preposição,6-ensino-fundamental
Verbo,estuda,3,cQW0v78Dz3,Advérbio,6-ensino-fundamental
Pronome,você,24,EIMbd2n8Al,Conjunção Subordinativa,6-ensino-fundamental
Verbo,estuda,4,cQW0v78Dz3,Pontuação,6-ensino-fundamental
Pronome,você,25,EIMbd2n8Al,Pronome,6-ensino-fundamental
Advérbio,mais,52,BCabI356eF,Verbo,6-ensino-fundamental
Pronome,ele,12,gzoA3IZOzc,Preposição+Artigo,6-ensino-fundamental
Advérbio,realmente,21,QZnBYoK4La,Pronome,6-ensino-fundamental
Conjunção Subordinativa,que,26,EIMbd2n8Al,Verbo Auxiliar,6-ensino-fundamental
Advérbio,mais,53,BCabI356eF,Advérbio,6-ensino-fundamental
Verbo,estuda,5,cQW0v78Dz3,Preposição+Artigo,6-ensino-fundamental
Pronome,ele,13,gzoA3IZOzc,Substantivo,6-ensino-fundamental
Conjunção Subordinativa,que,27,EIMbd2n8Al,Conjunção Subordinativa,6-ensino-fundamental
Advérbio,realmente,22,QZnBYoK4La,Substantivo,6-ensino-fundamental
Pronome,ele,14,gzoA3IZOzc,Verbo,6-ensino-fundamental
Conjunção Subordinativa,que,54,BCabI356eF,Preposição,6-ensino-fundamental
Preposição+Artigo,ao,33,nAF45HKVn3,Advérbio,6-ensino-fundamental
Verbo,estuda,6,cQW0v78Dz3,Verbo,6-ensino-fundamental
Pronome,ele,15,gzoA3IZOzc,Adjetivo,6-ensino-fundamental
Advérbio,realmente,23,QZnBYoK4La,Preposição,6-ensino-fundamental
Pronome,ele,16,gzoA3IZOzc,Conjunção Subordinativa,6-ensino-fundamental
Conjunção Subordinativa,que,55,BCabI356eF,Advérbio,6-ensino-fundamental
Verbo Auxiliar,tenha,28,EIMbd2n8Al,Verbo Auxiliar,6-ensino-fundamental
Conjunção Subordinativa,que,56,BCabI356eF,Conjunção Subordinativa,6-ensino-fundamental
Pronome,ele,17,gzoA3IZOzc,Advérbio,6-ensino-fundamental
Advérbio,realmente,24,QZnBYoK4La,Pronome,6-ensino-fundamental
Advérbio,antes,7,cQW0v78Dz3,Substantivo,6-ensino-fundamental
Pronome,ele,18,gzoA3IZOzc,Pronome,6-ensino-fundamental
Verbo,insistisse,57,BCabI356eF,Preposição,6-ensino-fundamental
Advérbio,realmente,25,QZnBYoK4La,Advérbio,6-ensino-fundamental
Advérbio,antes,8,cQW0v78Dz3,Advérbio,6-ensino-fundamental
Verbo,insistisse,58,BCabI356eF,Conjunção Subordinativa,6-ensino-fundamental
Verbo,insistisse,59,BCabI356eF,Verbo,6-ensino-fundamental
Advérbio,nunca,26,QZnBYoK4La,Verbo de Ligação,6-ensino-fundamental
Artigo,os,34,nAF45HKVn3,Advérbio,6-ensino-fundamental
Substantivo,verdade,19,gzoA3IZOzc,Preposição,6-ensino-fundamental
Advérbio,nunca,27,QZnBYoK4La,Pronome,6-ensino-fundamental
Substantivo,verdade,20,gzoA3IZOzc,Preposição+Artigo,6-ensino-fundamental
Advérbio,nunca,28,QZnBYoK4La,Verbo,6-ensino-fundamental
Substantivo,verdade,21,gzoA3IZOzc,Verbo,6-ensino-fundamental
Preposição+Artigo,das,9,cQW0v78Dz3,Preposição+Artigo,6-ensino-fundamental
Advérbio,nunca,29,QZnBYoK4La,Preposição,6-ensino-fundamental
Substantivo,verdade,22,gzoA3IZOzc,Conjunção Coordenativa,6-ensino-fundamental
Preposição,de,60,BCabI356eF,Substantivo,6-ensino-fundamental
Advérbio,nunca,30,QZnBYoK4La,Advérbio,6-ensino-fundamental
Substantivo,verdade,23,gzoA3IZOzc,Adjetivo,6-ensino-fundamental
Substantivo,provas,10,cQW0v78Dz3,Substantivo,6-ensino-fundamental
Preposição,de,61,BCabI356eF,Preposição,6-ensino-fundamental
Substantivo,verdade,24,gzoA3IZOzc,Substantivo,6-ensino-fundamental
Pontuação,.,11,cQW0v78Dz3,Pontuação,6-ensino-fundamental
Substantivo,vista,62,BCabI356eF,Advérbio,6-ensino-fundamental
Substantivo,vista,63,BCabI356eF,Substantivo,6-ensino-fundamental
Preposição+Artigo,Na,25,gzoA3IZOzc,Conjunção Subordinativa,6-ensino-fundamental
Pronome,nada,31,QZnBYoK4La,Verbo,6-ensino-fundamental
Preposição+Artigo,Na,26,gzoA3IZOzc,Conjunção Subordinativa,6-ensino-fundamental
Preposição+Artigo,Na,27,gzoA3IZOzc,Preposição+Artigo,6-ensino-fundamental
Pronome,nada,32,QZnBYoK4La,Verbo de Ligação,6-ensino-fundamental
Advérbio,enfim,35,nAF45HKVn3,Advérbio,6-ensino-fundamental
Preposição,sem,33,QZnBYoK4La,Pronome,6-ensino-fundamental
Pronome,nada,34,QZnBYoK4La,Substantivo,6-ensino-fundamental
Advérbio,não,64,BCabI356eF,Advérbio,6-ensino-fundamental
Pronome,nada,35,QZnBYoK4La,Pronome,6-ensino-fundamental
Preposição,até,28,gzoA3IZOzc,Advérbio,6-ensino-fundamental
Preposição,sem,36,QZnBYoK4La,Preposição+Artigo,6-ensino-fundamental
Preposição,sem,37,QZnBYoK4La,Preposição,6-ensino-fundamental
Preposição,até,29,gzoA3IZOzc,Conjunção Coordenativa,6-ensino-fundamental
Preposição+Artigo,pelo,38,QZnBYoK4La,Pronome,6-ensino-fundamental
Preposição,até,30,gzoA3IZOzc,Adjetivo,6-ensino-fundamental
Preposição,até,31,gzoA3IZOzc,Conjunção Subordinativa,6-ensino-fundamental
Artigo,os,36,nAF45HKVn3,Verbo,6-ensino-fundamental
Preposição,até,32,gzoA3IZOzc,Verbo,6-ensino-fundamental
Preposição+Artigo,pelo,39,QZnBYoK4La,Pronome,6-ensino-fundamental
Pronome,Eles,0,wBhX12qy7i,Pronome,6-ensino-fundamental
Artigo,os,37,nAF45HKVn3,Substantivo,6-ensino-fundamental
Preposição,até,33,gzoA3IZOzc,Conjunção Coordenativa,6-ensino-fundamental
Preposição+Artigo,pelo,40,QZnBYoK4La,Substantivo,6-ensino-fundamental
Verbo,abriram,1,wBhX12qy7i,Artigo,6-ensino-fundamental
Artigo,os,38,nAF45HKVn3,Preposição+Artigo,6-ensino-fundamental
Preposição+Artigo,pelo,41,QZnBYoK4La,Pronome,6-ensino-fundamental
Preposição,até,34,gzoA3IZOzc,Adjetivo,6-ensino-fundamental
Verbo,abriram,2,wBhX12qy7i,Preposição,6-ensino-fundamental
Artigo,os,39,nAF45HKVn3,Substantivo,6-ensino-fundamental
Preposição,até,35,gzoA3IZOzc,Preposição,6-ensino-fundamental
Preposição+Artigo,pelo,42,QZnBYoK4La,Verbo,6-ensino-fundamental
Verbo,abriram,3,wBhX12qy7i,Substantivo,6-ensino-fundamental
Verbo,abriram,4,wBhX12qy7i,Pontuação,6-ensino-fundamental
Preposição+Artigo,pelo,43,QZnBYoK4La,Pronome,6-ensino-fundamental
Verbo,abriram,5,wBhX12qy7i,Substantivo,6-ensino-fundamental
Conjunção Subordinativa,que,36,gzoA3IZOzc,Advérbio,6-ensino-fundamental
Conjunção Subordinativa,que,37,gzoA3IZOzc,Verbo,6-ensino-fundamental
Preposição+Artigo,pelo,44,QZnBYoK4La,Preposição+Artigo,6-ensino-fundamental
Verbo,abriram,6,wBhX12qy7i,Verbo,6-ensino-fundamental
Verbo Auxiliar,tinham,40,nAF45HKVn3,Verbo Auxiliar,6-ensino-fundamental
Conjunção Subordinativa,que,38,gzoA3IZOzc,Adjetivo,6-ensino-fundamental
Artigo,a,7,wBhX12qy7i,Artigo,6-ensino-fundamental
Conjunção Subordinativa,que,39,gzoA3IZOzc,Verbo,6-ensino-fundamental
Substantivo,menos,45,QZnBYoK4La,Pronome,6-ensino-fundamental
Conjunção Subordinativa,que,40,gzoA3IZOzc,Conjunção Coordenativa,6-ensino-fundamental
Substantivo,menos,46,QZnBYoK4La,Substantivo,6-ensino-fundamental
Conjunção Subordinativa,que,41,gzoA3IZOzc,Conjunção Subordinativa,6-ensino-fundamental
Substantivo,janela,8,wBhX12qy7i,Preposição,6-ensino-fundamental
Verbo de Ligação,é,47,QZnBYoK4La,Pronome,6-ensino-fundamental
Verbo de Ligação,é,48,QZnBYoK4La,Verbo,6-ensino-fundamental
Pontuação,.,9,wBhX12qy7i,Pontuação,6-ensino-fundamental
Adjetivo,certo,42,gzoA3IZOzc,Adjetivo,6-ensino-fundamental
Verbo de Ligação,é,49,QZnBYoK4La,Pronome,6-ensino-fundamental
Substantivo,janela,10,wBhX12qy7i,Substantivo,6-ensino-fundamental
Verbo de Ligação,é,50,QZnBYoK4La,Pronome,6-ensino-fundamental
Preposição,com,11,wBhX12qy7i,Preposição,6-ensino-fundamental
Substantivo,dificuldade,12,wBhX12qy7i,Substantivo,6-ensino-fundamental
Verbo de Ligação,é,51,QZnBYoK4La,Verbo de Ligação,6-ensino-fundamental
Verbo,deu,43,gzoA3IZOzc,Advérbio,6-ensino-fundamental
Conjunção Subordinativa,que,41,nAF45HKVn3,Verbo,6-ensino-fundamental
Pronome,o,52,QZnBYoK4La,Pronome,6-ensino-fundamental
Advérbio,não,44,gzoA3IZOzc,Conjunção Coordenativa,6-ensino-fundamental
Pronome,que,53,QZnBYoK4La,Verbo,6-ensino-fundamental
Pronome,que,54,QZnBYoK4La,Pronome,6-ensino-fundamental
Pronome,ele,55,QZnBYoK4La,Verbo,6-ensino-fundamental
Verbo,diz,56,QZnBYoK4La,Pronome,6-ensino-fundamental
Conjunção Subordinativa,que,42,nAF45HKVn3,Artigo,6-ensino-fundamental
Pronome,ele,57,QZnBYoK4La,Pronome,6-ensino-fundamental
Verbo,diz,58,QZnBYoK4La,Verbo,6-ensino-fundamental
Substantivo,documentos,43,nAF45HKVn3,Conjunção Subordinativa,6-ensino-fundamental
Conjunção Coordenativa,mas,45,gzoA3IZOzc,Verbo,6-ensino-fundamental
Verbo,tentou,46,gzoA3IZOzc,Conjunção Coordenativa,6-ensino-fundamental
Conjunção Subordinativa,que,44,nAF45HKVn3,Substantivo,6-ensino-fundamental
Verbo,deu,47,gzoA3IZOzc,Verbo,6-ensino-fundamental
Advérbio,não,48,gzoA3IZOzc,Verbo,6-ensino-fundamental
Advérbio,não,49,gzoA3IZOzc,Advérbio,6-ensino-fundamental
Conjunção Coordenativa,mas,50,gzoA3IZOzc,Conjunção Coordenativa,6-ensino-fundamental
Verbo,tentou,51,gzoA3IZOzc,Verbo,6-ensino-fundamental
Preposição+Artigo,ao,45,nAF45HKVn3,Substantivo,6-ensino-fundamental
Preposição+Artigo,ao,46,nAF45HKVn3,Artigo,6-ensino-fundamental
Artigo,os,47,nAF45HKVn3,Conjunção Subordinativa,6-ensino-fundamental
Pontuação,.,0,sF_jNXraIp,Pontuação,6-ensino-fundamental
Artigo,os,48,nAF45HKVn3,Substantivo,6-ensino-fundamental
Nome Próprio,Carlos,0,WQIGgE4nZV,Preposição,6-ensino-fundamental
Preposição,sobre,1,sF_jNXraIp,Preposição,6-ensino-fundamental
Nome Próprio,Carlos,1,WQIGgE4nZV,Nome Próprio,6-ensino-fundamental
Artigo,a,2,sF_jNXraIp,Substantivo,6-ensino-fundamental
Verbo,Gostaria,0,rPo4bcTS_2,Pronome,6-ensino-fundamental
Substantivo,mesa,3,sF_jNXraIp,Verbo de Ligação,6-ensino-fundamental
Preposição+Artigo,ao,49,nAF45HKVn3,Artigo,6-ensino-fundamental
Substantivo,mesa,4,sF_jNXraIp,Artigo,6-ensino-fundamental
Substantivo,mesa,5,sF_jNXraIp,Substantivo,6-ensino-fundamental
Substantivo,destino,50,nAF45HKVn3,Substantivo,6-ensino-fundamental
Artigo,a,6,sF_jNXraIp,Artigo,6-ensino-fundamental
Pontuação,.,2,WQIGgE4nZV,Pontuação,6-ensino-fundamental
Verbo de Ligação,está,7,sF_jNXraIp,Substantivo,6-ensino-fundamental
Substantivo,livro,8,sF_jNXraIp,Verbo de Ligação,6-ensino-fundamental
Pontuação,.,0,koZUV24TAf,Pontuação,6-ensino-fundamental
Substantivo,livro,9,sF_jNXraIp,Substantivo,6-ensino-fundamental
Verbo,terminar,0,VBJalCW2QO,Verbo,6-ensino-fundamental
Verbo de Ligação,está,10,sF_jNXraIp,Artigo,6-ensino-fundamental
Verbo de Ligação,está,11,sF_jNXraIp,Verbo de Ligação,6-ensino-fundamental
Artigo,O,12,sF_jNXraIp,Artigo,6-ensino-fundamental
Verbo,esquecido,51,nAF45HKVn3,Preposição+Artigo,6-ensino-fundamental
Verbo,esquecido,52,nAF45HKVn3,Conjunção Subordinativa,6-ensino-fundamental
Verbo,saber,1,rPo4bcTS_2,Conjunção Subordinativa,6-ensino-fundamental
Verbo,conseguimos,1,VBJalCW2QO,Verbo,6-ensino-fundamental
Verbo,esquecido,53,nAF45HKVn3,Artigo,6-ensino-fundamental
Pontuação,.,2,rPo4bcTS_2,Pontuação,6-ensino-fundamental
Adjetivo,final,2,VBJalCW2QO,Advérbio,6-ensino-fundamental
Preposição+Artigo,ao,54,nAF45HKVn3,Substantivo,6-ensino-fundamental
Numeral,um,3,WQIGgE4nZV,Numeral,6-ensino-fundamental
Substantivo,banco,1,koZUV24TAf,Nome Próprio,6-ensino-fundamental
Pontuação,.,0,O_hhFPSM-X,Pontuação,6-ensino-fundamental
Adjetivo,final,3,VBJalCW2QO,Preposição+Artigo,6-ensino-fundamental
