correctTag,targetWord,eventType,orderingId,sessionId,draggedTag
Artigo,Meu,interaction,10,G3cuExaCsI,Artigo
Substantivo,carteiro,interaction,4,Wmlaqqdr8Q,Substantivo
Verbo Auxiliar,foi,interaction,15,4e4SBiyKUs,Verbo Auxiliar
Artigo,O,interaction,5,Wmlaqqdr8Q,Substantivo
Substantivo,cão,interaction,6,Wmlaqqdr8Q,Substantivo
Pontuação,.,interaction,5,zzy7YJuk_E,Pontuação
Pontuação,?,interaction,0,o33PCGPF7g,Pontuação
Pronome,que,interaction,20,WCZO68NsAw,Pronome
Artigo,o,interaction,7,Wmlaqqdr8Q,Artigo
Verbo,gostou,interaction,6,zzy7YJuk_E,Substantivo
Artigo,O,interaction,8,Wmlaqqdr8Q,Artigo
Pontuação,",",interaction,1,o33PCGPF7g,Pontuação
Substantivo,amigo,interaction,11,G3cuExaCsI,Preposição
Verbo,gostou,interaction,7,zzy7YJuk_E,Preposição+Artigo
Pronome,o,interaction,16,4e4SBiyKUs,Preposição+Artigo
Substantivo,filme,interaction,21,WCZO68NsAw,Verbo de Ligação
Substantivo,amigo,interaction,12,G3cuExaCsI,Pronome
Substantivo,irmão,interaction,2,o33PCGPF7g,Substantivo
Verbo,gostou,interaction,8,zzy7YJuk_E,Verbo
Substantivo,filme,interaction,22,WCZO68NsAw,Adjetivo
Preposição+Artigo,do,interaction,9,zzy7YJuk_E,Preposição+Artigo
Substantivo,filme,interaction,23,WCZO68NsAw,Substantivo
Substantivo,paciência,interaction,5,SIjTfVC7xr,Substantivo
Pronome,o,interaction,17,4e4SBiyKUs,Advérbio
Substantivo,filme,interaction,10,zzy7YJuk_E,Substantivo
Pronome,o,interaction,18,4e4SBiyKUs,Verbo
Preposição,De,interaction,0,966ui9J-wy,Verbo
Verbo,vimos,interaction,24,WCZO68NsAw,Verbo de Ligação
Verbo,terminou,interaction,3,o33PCGPF7g,Advérbio
Numeral,um,interaction,13,G3cuExaCsI,Numeral
Substantivo,museu,interaction,2,Je5JKA-Gvw,Preposição+Artigo
Verbo,vimos,interaction,25,WCZO68NsAw,Adjetivo
Advérbio,já,interaction,3,XXW54i3CgA,Advérbio
Pontuação,.,interaction,0,WwR95kMI2O,Pontuação
Pronome,o,interaction,19,4e4SBiyKUs,Substantivo
Verbo,vimos,interaction,26,WCZO68NsAw,Advérbio
Verbo,terminou,interaction,4,o33PCGPF7g,Substantivo
Pronome,Você,interaction,0,buQWCUlrh7,Verbo
Pontuação,.,interaction,1,966ui9J-wy,Pontuação
Preposição,por,interaction,14,G3cuExaCsI,Verbo
Preposição,com,interaction,6,SIjTfVC7xr,Preposição
Verbo,vimos,interaction,27,WCZO68NsAw,Verbo
Pronome,Você,interaction,1,buQWCUlrh7,Preposição+Artigo
Pontuação,",",interaction,2,966ui9J-wy,Pontuação
Verbo,terminou,interaction,5,o33PCGPF7g,Verbo
Pronome,o,interaction,20,4e4SBiyKUs,Preposição+Artigo
Preposição,por,interaction,15,G3cuExaCsI,Preposição
Pronome,o,interaction,21,4e4SBiyKUs,Pronome
Pronome,Você,interaction,2,buQWCUlrh7,Pronome
Conjunção Coordenativa,nem,interaction,3,966ui9J-wy,Pronome
Verbo,devemos,interaction,22,4e4SBiyKUs,Advérbio
Artigo,Meu,interaction,6,o33PCGPF7g,Pronome
Advérbio,aqui,interaction,16,G3cuExaCsI,Pronome
Verbo,devemos,interaction,23,4e4SBiyKUs,Verbo
Advérbio,ontem,interaction,28,WCZO68NsAw,Verbo de Ligação
Verbo,vai,interaction,3,buQWCUlrh7,Substantivo
Advérbio,ontem,interaction,29,WCZO68NsAw,Adjetivo
Substantivo,assembleia,interaction,24,4e4SBiyKUs,Preposição+Artigo
Advérbio,aqui,interaction,17,G3cuExaCsI,Preposição
Verbo,vai,interaction,4,buQWCUlrh7,Advérbio
Advérbio,ontem,interaction,30,WCZO68NsAw,Advérbio
Verbo,paguem,interaction,4,966ui9J-wy,Verbo
Substantivo,assembleia,interaction,25,4e4SBiyKUs,Substantivo
Verbo de Ligação,foi,interaction,31,WCZO68NsAw,Adjetivo
Advérbio,aqui,interaction,18,G3cuExaCsI,Substantivo
Verbo,vai,interaction,5,buQWCUlrh7,Pontuação
Preposição+Artigo,na,interaction,26,4e4SBiyKUs,Preposição+Artigo
Pronome,você,interaction,7,o33PCGPF7g,Pronome
Verbo,aceitar,interaction,5,966ui9J-wy,Verbo
Verbo,vai,interaction,6,buQWCUlrh7,Preposição+Artigo
Advérbio,aqui,interaction,19,G3cuExaCsI,Advérbio
Advérbio,não,interaction,27,4e4SBiyKUs,Advérbio
Verbo de Ligação,foi,interaction,32,WCZO68NsAw,Verbo de Ligação
Verbo,vai,interaction,7,buQWCUlrh7,Verbo
Adjetivo,emocionante,interaction,33,WCZO68NsAw,Adjetivo
Conjunção Coordenativa,nem,interaction,6,966ui9J-wy,Artigo
Artigo,Meu,interaction,8,o33PCGPF7g,Artigo
Preposição,De,interaction,7,966ui9J-wy,Verbo Auxiliar
Substantivo,jeito,interaction,8,966ui9J-wy,Verbo Auxiliar
Advérbio,já,interaction,9,o33PCGPF7g,Advérbio
Artigo,nenhum,interaction,9,966ui9J-wy,Verbo Auxiliar
Substantivo,amigo,interaction,20,G3cuExaCsI,Pronome
Substantivo,amigo,interaction,21,G3cuExaCsI,Substantivo
Pronome,me,interaction,10,966ui9J-wy,Pronome
Pronome,Eles,interaction,0,lWLYoltP38,Pronome
Conjunção Subordinativa,de,interaction,10,o33PCGPF7g,Verbo
Preposição+Artigo,no,interaction,3,Je5JKA-Gvw,Substantivo
Artigo,o,interaction,11,966ui9J-wy,Substantivo
Conjunção Subordinativa,de,interaction,11,o33PCGPF7g,Substantivo
Verbo,venha,interaction,22,G3cuExaCsI,Pronome
Artigo,o,interaction,12,966ui9J-wy,Preposição
Pontuação,.,interaction,1,lWLYoltP38,Pontuação
Conjunção Subordinativa,de,interaction,12,o33PCGPF7g,Artigo
Conjunção Subordinativa,de,interaction,13,o33PCGPF7g,Conjunção Subordinativa
Verbo,venha,interaction,23,G3cuExaCsI,Substantivo
Verbo,desapareceu,interaction,4,Je5JKA-Gvw,Substantivo
Artigo,o,interaction,13,966ui9J-wy,Artigo
Verbo,venha,interaction,24,G3cuExaCsI,Preposição
Artigo,o,interaction,2,lWLYoltP38,Artigo
Substantivo,dobro,interaction,14,966ui9J-wy,Pronome
Substantivo,livro,interaction,14,o33PCGPF7g,Verbo
Substantivo,portão,interaction,3,lWLYoltP38,Verbo
Substantivo,dobro,interaction,15,966ui9J-wy,Substantivo
Substantivo,livro,interaction,15,o33PCGPF7g,Artigo
Substantivo,portão,interaction,4,lWLYoltP38,Substantivo
Substantivo,escola,interaction,8,buQWCUlrh7,Preposição+Artigo
Verbo,venha,interaction,25,G3cuExaCsI,Verbo
Preposição+Artigo,ao,interaction,0,sMsOrXrW-N,Substantivo
Verbo,desapareceu,interaction,5,Je5JKA-Gvw,Substantivo
Verbo,aberto,interaction,5,lWLYoltP38,Verbo
Substantivo,livro,interaction,16,o33PCGPF7g,Substantivo
Preposição+Artigo,ao,interaction,1,sMsOrXrW-N,Pontuação
Verbo,deixaram,interaction,6,lWLYoltP38,Verbo
Advérbio,mais,interaction,0,UPATh9taA1,Verbo
Artigo,nenhum,interaction,16,966ui9J-wy,Verbo Auxiliar
Advérbio,amanhã,interaction,9,buQWCUlrh7,Preposição+Artigo
Preposição+Artigo,ao,interaction,2,sMsOrXrW-N,Verbo Auxiliar
Artigo,aquele,interaction,17,o33PCGPF7g,Verbo
Pontuação,?,interaction,10,buQWCUlrh7,Preposição+Artigo
Preposição+Artigo,ao,interaction,3,sMsOrXrW-N,Substantivo
Artigo,nenhum,interaction,17,966ui9J-wy,Artigo
Preposição+Artigo,ao,interaction,4,sMsOrXrW-N,Pontuação
Artigo,aquele,interaction,18,o33PCGPF7g,Artigo
Pronome,isso,interaction,18,966ui9J-wy,Conjunção Subordinativa
Substantivo,semana,interaction,6,Je5JKA-Gvw,Verbo de Ligação
Preposição+Artigo,ao,interaction,5,sMsOrXrW-N,Preposição+Artigo
Pronome,isso,interaction,19,966ui9J-wy,Preposição
Pronome,você,interaction,26,G3cuExaCsI,Substantivo
Verbo,ler,interaction,19,o33PCGPF7g,Verbo
Verbo,choveu,interaction,4,XXW54i3CgA,Advérbio
Verbo,iremos,interaction,6,sMsOrXrW-N,Conjunção Subordinativa
Verbo,iremos,interaction,7,sMsOrXrW-N,Substantivo
Pronome,você,interaction,27,G3cuExaCsI,Pronome
Pronome,isso,interaction,20,966ui9J-wy,Conjunção Coordenativa
Preposição+Artigo,à,interaction,11,buQWCUlrh7,Substantivo
Verbo,iremos,interaction,8,sMsOrXrW-N,Verbo Auxiliar
Preposição+Artigo,à,interaction,12,buQWCUlrh7,Advérbio
Preposição,com,interaction,28,G3cuExaCsI,Pontuação
Verbo,iremos,interaction,9,sMsOrXrW-N,Pontuação
Pronome,isso,interaction,21,966ui9J-wy,Pronome
Preposição+Artigo,à,interaction,13,buQWCUlrh7,Pontuação
Verbo,iremos,interaction,10,sMsOrXrW-N,Verbo
Preposição+Artigo,à,interaction,14,buQWCUlrh7,Preposição+Artigo
Pontuação,",",interaction,0,C_zSVX-MhK,Pontuação
Substantivo,instante,interaction,29,G3cuExaCsI,Preposição
Pontuação,",",interaction,11,sMsOrXrW-N,Verbo
Verbo Auxiliar,vou,interaction,22,966ui9J-wy,Substantivo
Substantivo,escola,interaction,15,buQWCUlrh7,Pontuação
Substantivo,escola,interaction,16,buQWCUlrh7,Substantivo
Pontuação,.,interaction,1,C_zSVX-MhK,Pontuação
Verbo Auxiliar,vou,interaction,23,966ui9J-wy,Preposição
Substantivo,instante,interaction,30,G3cuExaCsI,Pontuação
Pontuação,",",interaction,12,sMsOrXrW-N,Pontuação
Substantivo,instante,interaction,31,G3cuExaCsI,Substantivo
Verbo Auxiliar,vou,interaction,24,966ui9J-wy,Conjunção Coordenativa
Advérbio,amanhã,interaction,17,buQWCUlrh7,Advérbio
Verbo Auxiliar,vou,interaction,25,966ui9J-wy,Verbo Auxiliar
Verbo,preciso,interaction,32,G3cuExaCsI,Preposição
Pontuação,?,interaction,18,buQWCUlrh7,Pontuação
Verbo,chovendo,interaction,13,sMsOrXrW-N,Verbo
Verbo,preciso,interaction,33,G3cuExaCsI,Verbo
Substantivo,jeito,interaction,26,966ui9J-wy,Preposição
Pontuação,.,interaction,0,3Ev5wtAJFe,Substantivo
Substantivo,jeito,interaction,27,966ui9J-wy,Substantivo
Pontuação,.,interaction,1,3Ev5wtAJFe,Pontuação
Preposição,De,interaction,28,966ui9J-wy,Conjunção Coordenativa
Nome Próprio,Ufa,interaction,0,rHDRU9ey9C,Verbo
Conjunção Subordinativa,a,interaction,2,3Ev5wtAJFe,Verbo
Preposição,com,interaction,34,G3cuExaCsI,Preposição
Preposição,De,interaction,29,966ui9J-wy,Conjunção Subordinativa
Preposição,De,interaction,30,966ui9J-wy,Preposição
Conjunção Subordinativa,a,interaction,3,3Ev5wtAJFe,Verbo
Conjunção Coordenativa,nem,interaction,31,966ui9J-wy,Conjunção Coordenativa
Advérbio,Mesmo,interaction,14,sMsOrXrW-N,Advérbio
Conjunção Subordinativa,a,interaction,4,3Ev5wtAJFe,Verbo
Verbo,Seja,interaction,0,J9_ode1cc8,Verbo
Conjunção Subordinativa,que,interaction,32,966ui9J-wy,Conjunção Subordinativa
Verbo,voltou,interaction,5,XXW54i3CgA,Advérbio
Pontuação,.,interaction,15,sMsOrXrW-N,Pontuação
Artigo,O,interaction,0,9UjlEEQk7Q,Verbo
Verbo,chovendo,interaction,2,C_zSVX-MhK,Verbo
Artigo,O,interaction,1,9UjlEEQk7Q,Substantivo
Pontuação,.,interaction,1,J9_ode1cc8,Pontuação
Artigo,O,interaction,2,9UjlEEQk7Q,Artigo
Pronome,o,interaction,2,J9_ode1cc8,Verbo
Substantivo,cão,interaction,3,9UjlEEQk7Q,Verbo
Advérbio,Mesmo,interaction,3,C_zSVX-MhK,Verbo Auxiliar
Pronome,o,interaction,3,J9_ode1cc8,Verbo
Substantivo,cão,interaction,4,9UjlEEQk7Q,Substantivo
Advérbio,Mesmo,interaction,4,C_zSVX-MhK,Preposição+Artigo
Verbo,Estudar,interaction,5,3Ev5wtAJFe,Substantivo
Verbo,mordeu,interaction,5,9UjlEEQk7Q,Substantivo
Advérbio,Mesmo,interaction,5,C_zSVX-MhK,Substantivo
Pontuação,.,interaction,6,9UjlEEQk7Q,Pontuação
Verbo,Estudar,interaction,6,3Ev5wtAJFe,Verbo
Advérbio,Mesmo,interaction,6,C_zSVX-MhK,Verbo
Pronome,o,interaction,4,J9_ode1cc8,Advérbio
Substantivo,homem,interaction,7,Je5JKA-Gvw,Advérbio
Advérbio,Mesmo,interaction,7,C_zSVX-MhK,Advérbio
Verbo,brincando,interaction,7,9UjlEEQk7Q,Substantivo
Verbo,ajuda,interaction,7,3Ev5wtAJFe,Verbo
Verbo,brincando,interaction,8,9UjlEEQk7Q,Artigo
Pronome,o,interaction,5,J9_ode1cc8,Pronome
Verbo,brincando,interaction,9,9UjlEEQk7Q,Verbo
Preposição,com,interaction,0,P6nSCrc58l,Verbo
Conjunção Subordinativa,a,interaction,8,3Ev5wtAJFe,Artigo
Verbo,ignorar,interaction,6,J9_ode1cc8,Pronome
Substantivo,carteiro,interaction,10,9UjlEEQk7Q,Verbo
Conjunção Subordinativa,que,interaction,8,C_zSVX-MhK,Conjunção Subordinativa
Verbo,mordeu,interaction,11,9UjlEEQk7Q,Verbo
Conjunção Subordinativa,a,interaction,9,3Ev5wtAJFe,Substantivo
Substantivo,carteiro,interaction,12,9UjlEEQk7Q,Artigo
Artigo,o,interaction,13,9UjlEEQk7Q,Substantivo
Conjunção Subordinativa,a,interaction,10,3Ev5wtAJFe,Conjunção Subordinativa
Artigo,o,interaction,14,9UjlEEQk7Q,Artigo
Verbo Auxiliar,esteja,interaction,9,C_zSVX-MhK,Verbo Auxiliar
Substantivo,carteiro,interaction,15,9UjlEEQk7Q,Substantivo
Verbo,alcançar,interaction,11,3Ev5wtAJFe,Verbo
Pronome,que,interaction,8,Je5JKA-Gvw,Pronome
Artigo,os,interaction,12,3Ev5wtAJFe,Artigo
Verbo,iremos,interaction,10,C_zSVX-MhK,Substantivo
Substantivo,sonhos,interaction,13,3Ev5wtAJFe,Substantivo
Verbo,iremos,interaction,11,C_zSVX-MhK,Verbo
Pronome,Você,interaction,0,P0AicXt9Se,Pronome
Preposição+Artigo,ao,interaction,12,C_zSVX-MhK,Substantivo
Preposição+Artigo,ao,interaction,13,C_zSVX-MhK,Preposição+Artigo
Pontuação,.,interaction,0,aBzrgEBsxp,Pontuação
Substantivo,parque,interaction,14,C_zSVX-MhK,Substantivo
Pronome,ela,interaction,9,Je5JKA-Gvw,Pronome
Pontuação,.,interaction,0,X8FzOLZpBs,Pontuação
Advérbio,Ontem,interaction,1,X8FzOLZpBs,Verbo
Verbo,choveu,interaction,2,X8FzOLZpBs,Verbo
Advérbio,muito,interaction,3,X8FzOLZpBs,Preposição
Advérbio,muito,interaction,4,X8FzOLZpBs,Advérbio
Advérbio,Ontem,interaction,5,X8FzOLZpBs,Advérbio
Nome Próprio,Chico,interaction,0,uonSG5Pt7z,Nome Próprio
Pronome,você,interaction,1,aBzrgEBsxp,Pronome
Preposição,durante,interaction,6,X8FzOLZpBs,Preposição
Pontuação,",",interaction,7,J9_ode1cc8,Advérbio
Verbo,foi,interaction,1,uonSG5Pt7z,Pontuação
Substantivo,noite,interaction,7,X8FzOLZpBs,Artigo
Substantivo,noite,interaction,8,X8FzOLZpBs,Substantivo
Pontuação,.,interaction,2,uonSG5Pt7z,Pontuação
Pontuação,",",interaction,8,J9_ode1cc8,Pontuação
Verbo,viu,interaction,10,Je5JKA-Gvw,Pronome
Artigo,a,interaction,9,X8FzOLZpBs,Artigo
Verbo Auxiliar,foi,interaction,9,J9_ode1cc8,Verbo
Verbo,esperar,interaction,2,aBzrgEBsxp,Verbo
Verbo,for,interaction,10,J9_ode1cc8,Preposição+Artigo
Verbo,foi,interaction,3,uonSG5Pt7z,Verbo
Advérbio,ontem,interaction,11,Je5JKA-Gvw,Verbo
Verbo,for,interaction,11,J9_ode1cc8,Verbo Auxiliar
Verbo,for,interaction,12,J9_ode1cc8,Substantivo
Verbo,sacou,interaction,4,uonSG5Pt7z,Verbo
Advérbio,aqui,interaction,3,aBzrgEBsxp,Verbo
Verbo,for,interaction,13,J9_ode1cc8,Advérbio
Preposição+Artigo,à,interaction,1,P0AicXt9Se,Pontuação
Verbo,for,interaction,14,J9_ode1cc8,Pronome
Substantivo,banco,interaction,5,uonSG5Pt7z,Conjunção Coordenativa
Verbo,for,interaction,15,J9_ode1cc8,Verbo
Substantivo,banco,interaction,6,uonSG5Pt7z,Substantivo
Verbo,ajudar,interaction,0,dLn3J4rmi2,Verbo
Advérbio,como,interaction,16,J9_ode1cc8,Verbo Auxiliar
Preposição+Artigo,ao,interaction,7,uonSG5Pt7z,Preposição+Artigo
Advérbio,como,interaction,17,J9_ode1cc8,Preposição+Artigo
Advérbio,como,interaction,18,J9_ode1cc8,Substantivo
Substantivo,homem,interaction,12,Je5JKA-Gvw,Substantivo
Conjunção Coordenativa,e,interaction,8,uonSG5Pt7z,Substantivo
Verbo,resolver,interaction,1,dLn3J4rmi2,Verbo
Conjunção Coordenativa,e,interaction,9,uonSG5Pt7z,Conjunção Coordenativa
Advérbio,como,interaction,19,J9_ode1cc8,Pronome
Verbo,piscou,interaction,0,kwKUaGW1Or,Verbo
Advérbio,como,interaction,20,J9_ode1cc8,Advérbio
Substantivo,dinheiro,interaction,10,uonSG5Pt7z,Substantivo
Verbo,viu,interaction,13,Je5JKA-Gvw,Substantivo
Pronome,que,interaction,21,J9_ode1cc8,Verbo
Pronome,que,interaction,22,J9_ode1cc8,Advérbio
Substantivo,escola,interaction,4,aBzrgEBsxp,Preposição+Artigo
Conjunção Subordinativa,a,interaction,2,dLn3J4rmi2,Substantivo
Verbo Auxiliar,foi,interaction,23,J9_ode1cc8,Verbo
Pronome,que,interaction,14,Je5JKA-Gvw,Pronome
Substantivo,problema,interaction,3,dLn3J4rmi2,Substantivo
Substantivo,escola,interaction,5,aBzrgEBsxp,Substantivo
Pontuação,.,interaction,0,8FHD0tUwql,Pontuação
Numeral,duas,interaction,1,kwKUaGW1Or,Pontuação
Advérbio,ontem,interaction,15,Je5JKA-Gvw,Artigo
Advérbio,ontem,interaction,16,Je5JKA-Gvw,Advérbio
Substantivo,vezes,interaction,2,kwKUaGW1Or,Pontuação
Pronome,você,interaction,4,dLn3J4rmi2,Pronome
Preposição+Artigo,no,interaction,17,Je5JKA-Gvw,Substantivo
Preposição+Artigo,da,interaction,6,aBzrgEBsxp,Verbo
Preposição+Artigo,da,interaction,7,aBzrgEBsxp,Conjunção Subordinativa
Preposição+Artigo,da,interaction,8,aBzrgEBsxp,Conjunção Subordinativa
Preposição+Artigo,da,interaction,9,aBzrgEBsxp,Verbo Auxiliar
Preposição+Artigo,da,interaction,10,aBzrgEBsxp,Advérbio
Preposição+Artigo,no,interaction,18,Je5JKA-Gvw,Pronome
Preposição+Artigo,da,interaction,11,aBzrgEBsxp,Preposição+Artigo
Verbo,volte,interaction,12,aBzrgEBsxp,Verbo Auxiliar
Verbo,volte,interaction,13,aBzrgEBsxp,Advérbio
Preposição+Artigo,no,interaction,19,Je5JKA-Gvw,Preposição+Artigo
Verbo,poderia,interaction,5,dLn3J4rmi2,Verbo
Verbo,volte,interaction,14,aBzrgEBsxp,Conjunção Subordinativa
Verbo,volte,interaction,15,aBzrgEBsxp,Conjunção Subordinativa
Verbo,volte,interaction,16,aBzrgEBsxp,Verbo
Conjunção Subordinativa,que,interaction,17,aBzrgEBsxp,Conjunção Subordinativa
Conjunção Subordinativa,até,interaction,18,aBzrgEBsxp,Advérbio
Pontuação,.,interaction,3,kwKUaGW1Or,Substantivo
Pronome,me,interaction,6,dLn3J4rmi2,Pronome
Conjunção Subordinativa,até,interaction,19,aBzrgEBsxp,Verbo Auxiliar
Pontuação,.,interaction,0,eONCJP1b-o,Pontuação
Advérbio,aqui,interaction,20,aBzrgEBsxp,Verbo Auxiliar
Conjunção Subordinativa,a,interaction,7,dLn3J4rmi2,Conjunção Subordinativa
Substantivo,assembleia,interaction,24,J9_ode1cc8,Verbo
Conjunção Subordinativa,até,interaction,21,aBzrgEBsxp,Advérbio
Pontuação,.,interaction,4,kwKUaGW1Or,Pontuação
Advérbio,aqui,interaction,22,aBzrgEBsxp,Conjunção Subordinativa
Conjunção Subordinativa,até,interaction,23,aBzrgEBsxp,Conjunção Subordinativa
Advérbio,aqui,interaction,24,aBzrgEBsxp,Advérbio
Verbo Auxiliar,Vou,interaction,25,aBzrgEBsxp,Verbo Auxiliar
Advérbio,não,interaction,25,J9_ode1cc8,Verbo
Pontuação,.,interaction,0,tY7Q9pWjZo,Pontuação
Verbo,desapareceu,interaction,20,Je5JKA-Gvw,Verbo
Pontuação,?,interaction,8,dLn3J4rmi2,Pontuação
Preposição+Artigo,na,interaction,26,J9_ode1cc8,Substantivo
Artigo,este,interaction,9,dLn3J4rmi2,Conjunção Subordinativa
Preposição+Artigo,na,interaction,27,J9_ode1cc8,Verbo Auxiliar
Preposição+Artigo,na,interaction,28,J9_ode1cc8,Preposição+Artigo
Verbo,abre,interaction,1,tY7Q9pWjZo,Verbo
Preposição+Artigo,às,interaction,2,tY7Q9pWjZo,Artigo
Substantivo,assembleia,interaction,29,J9_ode1cc8,Substantivo
Preposição+Artigo,às,interaction,3,tY7Q9pWjZo,Preposição+Artigo
Numeral,duas,interaction,5,kwKUaGW1Or,Substantivo
Pronome,você,interaction,0,XzeCkpCcxo,Pronome
Verbo,ignorar,interaction,30,J9_ode1cc8,Verbo
Substantivo,semana,interaction,21,Je5JKA-Gvw,Pronome
Verbo,encontrar,interaction,1,XzeCkpCcxo,Advérbio
Pontuação,",",interaction,1,eONCJP1b-o,Pontuação
Numeral,oito,interaction,4,tY7Q9pWjZo,Numeral
Numeral,duas,interaction,6,kwKUaGW1Or,Adjetivo
Verbo,encontrar,interaction,2,XzeCkpCcxo,Preposição
Advérbio,não,interaction,31,J9_ode1cc8,Verbo
Preposição+Artigo,da,interaction,5,tY7Q9pWjZo,Preposição+Artigo
Advérbio,não,interaction,32,J9_ode1cc8,Advérbio
Pontuação,!,interaction,3,XzeCkpCcxo,Pontuação
Substantivo,museu,interaction,22,Je5JKA-Gvw,Substantivo
Substantivo,manhã,interaction,6,tY7Q9pWjZo,Artigo
Conjunção Subordinativa,que,interaction,10,dLn3J4rmi2,Conjunção Subordinativa
Verbo,devemos,interaction,33,J9_ode1cc8,Pronome
Numeral,duas,interaction,7,kwKUaGW1Or,Numeral
Advérbio,aqui,interaction,4,XzeCkpCcxo,Verbo
Verbo,devemos,interaction,34,J9_ode1cc8,Verbo Auxiliar
Verbo,devemos,interaction,35,J9_ode1cc8,Verbo
Verbo,encontrar,interaction,5,XzeCkpCcxo,Verbo
Verbo,Será,interaction,11,dLn3J4rmi2,Verbo
Pronome,mesmo,interaction,23,Je5JKA-Gvw,Verbo de Ligação
Verbo,dito,interaction,36,J9_ode1cc8,Verbo
Pronome,que,interaction,2,eONCJP1b-o,Artigo
Adjetivo,agradável,interaction,6,XzeCkpCcxo,Adjetivo
Artigo,este,interaction,12,dLn3J4rmi2,Artigo
Verbo Auxiliar,foi,interaction,37,J9_ode1cc8,Pronome
Advérbio,aqui,interaction,7,XzeCkpCcxo,Substantivo
Advérbio,aqui,interaction,8,XzeCkpCcxo,Preposição
Verbo Auxiliar,foi,interaction,38,J9_ode1cc8,Verbo Auxiliar
Pronome,que,interaction,3,eONCJP1b-o,Verbo
Pronome,que,interaction,39,J9_ode1cc8,Pronome
Advérbio,aqui,interaction,9,XzeCkpCcxo,Advérbio
Pronome,que,interaction,4,eONCJP1b-o,Adjetivo
Pronome,que,interaction,5,eONCJP1b-o,Preposição
Preposição,por,interaction,10,XzeCkpCcxo,Preposição
Substantivo,vezes,interaction,8,kwKUaGW1Or,Substantivo
Pronome,que,interaction,6,eONCJP1b-o,Pronome
Substantivo,semana,interaction,24,Je5JKA-Gvw,Artigo
Substantivo,surpresa,interaction,11,XzeCkpCcxo,Substantivo
Substantivo,semana,interaction,25,Je5JKA-Gvw,Adjetivo
Adjetivo,verde,interaction,9,kwKUaGW1Or,Substantivo
Artigo,Que,interaction,12,XzeCkpCcxo,Artigo
Adjetivo,verde,interaction,10,kwKUaGW1Or,Adjetivo
Substantivo,semana,interaction,26,Je5JKA-Gvw,Artigo
Pontuação,.,interaction,0,nguoFHbLBx,Pontuação
Adjetivo,internacional,interaction,7,eONCJP1b-o,Verbo
Substantivo,semana,interaction,27,Je5JKA-Gvw,Verbo
Substantivo,luz,interaction,11,kwKUaGW1Or,Artigo
Adjetivo,internacional,interaction,8,eONCJP1b-o,Adjetivo
Substantivo,semana,interaction,28,Je5JKA-Gvw,Verbo de Ligação
Substantivo,luz,interaction,12,kwKUaGW1Or,Substantivo
Substantivo,semana,interaction,29,Je5JKA-Gvw,Pronome
Artigo,A,interaction,13,kwKUaGW1Or,Artigo
Substantivo,semana,interaction,30,Je5JKA-Gvw,Verbo
Substantivo,semana,interaction,31,Je5JKA-Gvw,Artigo
Substantivo,semana,interaction,32,Je5JKA-Gvw,Adjetivo
Verbo,recebeu,interaction,9,eONCJP1b-o,Verbo
Substantivo,semana,interaction,33,Je5JKA-Gvw,Substantivo
Adjetivo,passada,interaction,34,Je5JKA-Gvw,Verbo de Ligação
Adjetivo,aparente,interaction,1,nguoFHbLBx,Adjetivo
Artigo,uma,interaction,10,eONCJP1b-o,Pronome
Pontuação,.,interaction,0,MAeO9LF2xk,Pontuação
Artigo,uma,interaction,11,eONCJP1b-o,Pontuação
Substantivo,motivo,interaction,2,nguoFHbLBx,Substantivo
Adjetivo,passada,interaction,35,Je5JKA-Gvw,Adjetivo
Artigo,uma,interaction,12,eONCJP1b-o,Artigo
Artigo,O,interaction,1,MAeO9LF2xk,Artigo
Preposição,sem,interaction,3,nguoFHbLBx,Preposição
Substantivo,banco,interaction,2,MAeO9LF2xk,Substantivo
Verbo de Ligação,é,interaction,36,Je5JKA-Gvw,Artigo
Pronome,se,interaction,13,eONCJP1b-o,Artigo
Adjetivo,fechado,interaction,3,MAeO9LF2xk,Adjetivo
Verbo,parou,interaction,4,nguoFHbLBx,Substantivo
Pontuação,.,interaction,0,cARkaWikFJ,Pontuação
Verbo de Ligação,é,interaction,37,Je5JKA-Gvw,Artigo
Verbo,destacou,interaction,14,eONCJP1b-o,Artigo
Substantivo,domingo,interaction,4,MAeO9LF2xk,Substantivo
Verbo,parou,interaction,5,nguoFHbLBx,Verbo
Verbo de Ligação,é,interaction,38,Je5JKA-Gvw,Preposição+Artigo
Artigo,O,interaction,6,nguoFHbLBx,Substantivo
Verbo de Ligação,é,interaction,39,Je5JKA-Gvw,Verbo de Ligação
Pronome,se,interaction,15,eONCJP1b-o,Preposição
Substantivo,relógio,interaction,7,nguoFHbLBx,Substantivo
Preposição+Artigo,no,interaction,5,MAeO9LF2xk,Verbo de Ligação
